"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","symbol"
2913.08361510285,-1.81022022638367,0.131414937633728,-13.774843704823,3.61163866718099e-43,8.68677613341098e-41,"ENSG00000134363","FST"
12774.1486578539,1.36357937052037,0.0992127960728403,13.7439869099068,5.53423064006721e-43,1.31208702432222e-40,"ENSG00000206538","VGLL3"
4625.48930758298,-1.15376160455766,0.0842224790278245,-13.6989746428207,1.02968084242413e-42,2.4068427127987e-40,"ENSG00000227051","C14orf132"
385.38949167206,7.35006727084812,0.536781788931776,13.6928402237251,1.12042555963391e-42,2.58258091495615e-40,"ENSG00000109906","ZBTB16"
387.210197106816,-2.37673810655748,0.173809515017116,-13.6743843185077,1.44424508382661e-42,3.28338238509404e-40,"ENSG00000126016","AMOT"
2029.67620386267,1.92376847256267,0.140822974615094,13.6608992802548,1.73823768059955e-42,3.8983503442203e-40,"ENSG00000149218","ENDOD1"
3890.7792964688,2.24674605637707,0.164982861214657,13.6180572929563,3.12777617277797e-42,6.9211431151231e-40,"ENSG00000185432","TMT1A"
678.989813332519,-1.86633954304436,0.137082679572095,-13.6146998940359,3.27488206819476e-42,7.15130826365266e-40,"ENSG00000106484","MEST"
451.908933439293,-1.87113001543073,0.13769359174068,-13.5890856776738,4.64851118205793e-42,1.00190508542121e-39,"ENSG00000130513","GDF15"
679.692766678582,2.22520354973132,0.164261514125689,13.5467127621181,8.28584325235843e-42,1.76297249507872e-39,"ENSG00000150907","FOXO1"
8035.0706333993,-1.0106271048273,0.0748123997078257,-13.5088181741827,1.38730618167316e-41,2.91439663177821e-39,"ENSG00000124762","CDKN1A"
1462.08632916171,1.59984641524602,0.119075923489227,13.4355154960504,3.74451636375737e-41,7.7125657909552e-39,"ENSG00000151726","ACSL1"
1807.69287890237,1.2591915760929,0.093723837800711,13.4351260644104,3.76426746847054e-41,7.7125657909552e-39,"ENSG00000163378","EOGT"
554.830425693048,2.22243696611231,0.165455992677989,13.4321938428524,3.916348308705e-41,7.9263068940571e-39,"ENSG00000169715","MT1E"
1965.79026536934,1.49720378753159,0.111646439203845,13.4102242597991,5.26792882494476e-41,1.053331888901e-38,"ENSG00000221869","CEBPD"
245.142016848063,-2.88545482342713,0.215858619024104,-13.3673366227963,9.38412002800111e-41,1.85403399981793e-38,"ENSG00000013293","SLC7A14"
4915.54158182288,1.18243832395195,0.0884782385257661,13.3641711640496,9.79196251761776e-41,1.91185188167511e-38,"ENSG00000196975","ANXA4"
1977.2554538644,2.12158077924668,0.160227951530353,13.2410154344685,5.08565422206308e-40,9.81412993829754e-38,"ENSG00000185950","IRS2"
8455.56669947255,2.14484723595621,0.162479054444617,13.2007614352982,8.68526714191658e-40,1.65678958031319e-37,"ENSG00000145390","USP53"
